Unnamed: 0,data,len,true,fuzzy,id,single,split
1358,"although the flora is poorly known , at least <NUM>  , <NUM>  species are expected to occur in the park and , given the special conditions , probably exhibit a high degree of endemism",29,[0 0 0 0 0 0 0 0 1 0 0],[0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.2],260,9,dev
1329,"darwins finches , mockingbirds , land snails , giant tortoises and a number of plant and insect groups represent some of the best examples of adaptive radiation which still continues today",28,[0 0 0 0 0 0 0 0 1 0 0],[0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.2],1,9,dev
5541,"the frontiers did not constitute an impregnable barrier , but controlled and allowed the movement of peoples not only the military units , but also civilians and merchants",26,[0 1 0 0 0 0 0 0 0 0 0],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],430,2,dev
2150,"it illustrates the technological , architectural and artistic mastery achieved at a stage of human development when water was predominantly resourced from ground water streams and reservoirs through access of communal wells",31,[0 0 0 1 0 0 0 0 0 0 0],[1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],922,4,dev
4530,"particularly noteworthy is its very active delta area , surrounding cliffs and rocky outliers with sheer faces plunging into the delta",20,[0 0 0 0 0 0 1 0 0 0 0],[0.  0.  1.  0.  1.  0.  1.  1.  1.  0.  0.2],774,7,dev
2122,the terai tract in the south consists of fine alluvial deposits with underlying pans where the water table lies near to the surface,23,[0 0 0 0 0 0 0 0 1 0 0],[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],338,9,dev
4673,the medina of sousse constitutes an outstanding example of arabo muslim and mediterranean architecture that reflects a particular traditional way of life,21,[0 0 0 0 1 0 0 0 0 0 0],[0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.2],498,5,dev
3981,"the influence of the style was clearly felt when rudolfo aristotele fioravanti built the cathedral of the dormition <NUM>  <NUM>  and grew stronger with the construction of the granovitaya palace hall of the facets , <NUM>  <NUM>  by marco fryazin and pietro antonio solario",41,[0 1 0 0 0 0 0 0 0 0 0],[1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],545,2,dev
1252,"this biomass translates for example in the presence of large herds of elephants at certain periods of the year , sometimes herds of more than <NUM>  individuals , an exceptional natural phenomenon . ",30,[0 0 0 0 0 0 1 0 0 0 0],[0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.2],136,7,dev
3278,"the overall landscape of fields , distilleries , haciendas and towns is an outstanding example of a traditional human settlement and land use which is representative of a specific culture that developed in tequila . ",31,[0 0 0 0 1 0 0 0 0 0 0],[0.  1.  0.  1.  1.  1.  0.  0.  0.  0.  0.2],1209,5,dev
3374,"the most dramatic elements of the spectacular mountain landscape are the deep river canyons , most notably the famous tara river gorge , europe s deepest gorge and one of very few unaffected by dams and roads",34,[0 0 0 0 0 0 1 0 0 0 0],[0.  0.  0.  0.  0.  0.  1.  1.  0.  1.  0.2],100,7,dev
2814,"the buildings of itsukushima jinja , which through scrupulously accurate reconstructions have preserved styles from the late <NUM> th and early <NUM> th centuries , are outstanding examples of the ancient type of shrine architecture integrated with the surrounding landscape , the physical manifestation of humankinds worship of nature . ",43,[0 0 0 1 0 0 0 0 0 0 0],[1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],776,4,dev
4719,"xanthos letoon bears exceptional testimony to the lycian civilization , both through the many inscriptions found at the two sites and through the remarkable funerary monuments preserved within the property",28,[0 0 1 0 0 0 0 0 0 0 0],[0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],484,3,dev
1848,it retained this prominent role even after the fall of constantinople in <NUM>  and the establishment of the autocephalous patriarchy of moscow in <NUM> ,24,[0 0 0 0 0 1 0 0 0 0 0],[1.  1.  0.  1.  1.  1.  1.  0.  0.  0.  0.2],454,6,dev
4858,"there is an outstanding range of species , many of which are endemic to the albertine rift and bizarre in appearance",20,[0 0 0 0 0 0 0 0 0 1 0],[0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.2],684,10,dev
3037,it is the world s fourth largest island and has been separated from all other land masses for at least <NUM>  <NUM>  million years and thus most of its plant and animal life has evolved in isolation,35,[0 0 0 0 0 0 0 0 1 0 0],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],1257,9,dev
388,"the site also contains a high diversity of plant and animal species , including viable populations of many globally threatened large vertebrates . ",21,[0 0 0 0 0 0 0 0 1 1 0],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],967,9,dev
235,the extensive networks and antiquity of the constructed and modified aquaculture system of the budj bim cultural landscape bears testimony to the gunditjmara as engineers and kooyang fishers,28,[0 0 1 0 0 0 0 0 0 0 0],[0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.2],1577,3,dev
1077,"the strong community focus on coffee production in all aspects of life produced an unparalleled cultural identity , which finds its physical expression in the cultural patterns and materials used for coffee farming as well as the urban settlements . ",38,[0 0 0 0 1 0 0 0 0 0 0],[0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.2],1121,5,dev
1984,"inaugurated in <NUM>  , the palace sans souci was looted at the death of the king in <NUM> ",16,[0 0 0 1 0 0 0 0 0 0 0],[0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],180,4,dev
4363,"they constitute a unique resource , in terms of volume and importance , of material from the phoenician and carthaginian tombs . ",19,[0 0 0 0 0 0 0 0 1 0 0],[0.  1.  1.  1.  0.  0.  0.  0.  1.  1.  0.2],417,9,dev
3962,"from <NUM>  to <NUM>  , peter the great lifted from a landscape of marshes , peat bogs and rocks , architectural styles in stone and marble for a capital , saint petersburg , which he wished to be the most beautiful city in all of europe . ",41,[1 0 0 0 0 0 0 0 0 0 0],[1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],540,1,dev
770,"this exceptional flora is complemented by an important vertebrate fauna of over <NUM>  species , including <NUM>  mammal species , <NUM>  birds , <NUM>  reptiles , <NUM>  amphibians and <NUM>  fish",27,[0 0 0 0 0 0 0 0 0 1 0],[0.  1.  0.  0.  0.  0.  1.  0.  0.  1.  0.2],547,10,dev
2165,"chhatrapati shivaji terminus formerly victoria terminus is an outstanding example of late <NUM> th century railway architecture in the british commonwealth , characterized by victorian gothic revival and traditional indian features , as well as its advanced structural and technical solutions . ",38,[0 0 0 1 0 0 0 0 0 0 0],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],945,4,dev
4533,it has excellent examples of ice and frost action in a tundra setting including formation of polygons and an area of spectacularly collapsing and growing palsa mounds,27,[0 0 0 0 0 0 0 1 0 0 0],[0.  0.  1.  0.  1.  0.  1.  1.  1.  0.  0.2],774,8,dev
673,pimachiowin aki provides an exceptional testimony to the continuing anishinaabe cultural tradition of ji ganawendamang gidakiiminaan keeping the land ,18,[0 0 1 0 0 0 0 0 0 0 0],[0.  0.  1.  0.  0.  1.  0.  0.  1.  0.  0.2],1415,3,dev
249,"the palace and gardens of schonbrunn are exceptional by virtue of the evidence that they preserve of modifications over several centuries that vividly illustrate the tastes , interests , and aspirations of successive habsburg monarchs . ",33,[0 0 0 1 0 0 0 0 0 0 0],[1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],786,4,dev
1574,this is one of the rare examples of ensembles of this kind that are to such a high degree complete and well preserved,23,[0 0 0 0 1 0 0 0 0 0 0],[0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.2],1337,5,dev
3419,the town of moulay idriss zerhoun adjacent to the site houses the tomb of this founder and is the subject of an annual pilgrimage . ,24,[0 0 0 0 0 1 0 0 0 0 0],[0.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],836,6,dev
2081,"a unique artistic achievement , the temple has raised up those lovely legends which are affiliated everywhere with absolute works of art its construction caused the mobilization of <NUM>  , <NUM>  workers for <NUM>  years",32,[1 0 0 0 0 0 0 0 0 0 0],[1.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],246,1,dev
1823,"from myth to institutionalized cult , the athenian acropolis , by its precision and diversity , bears a unique testimony to the religions of ancient greece",23,[0 0 1 0 0 0 0 0 0 0 0],[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],404,3,dev
5262,"the champa kingdom was an important phenomenon in the political and cultural history of south east asia , vividly illustrated by the ruins of my son . ",26,[0 0 1 0 0 0 0 0 0 0 0],[0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],949,3,dev
4544,"copper mining at falun was influenced by german technology , but this was to become the major producer of copper in the <NUM> th century and exercised a profound influence on mining technology in all parts of the world for two centuries . ",40,[0 1 0 0 0 0 0 0 0 0 0],[0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.2],1027,2,dev
716,"the saltpeter mines in the north of chile together became the largest producers of natural saltpeter in the world , transforming the pampa and indirectly the agricultural lands that benefited from the fertilisers the works produced",35,[0 0 0 1 0 0 0 0 0 0 0],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1178,4,dev
5018,"the property includes a range of globally significant fossil localities both vertebrate and invertebrate , marine and terrestrial which have produced well preserved and diverse evidence of life during mesozoic times",32,[0 0 0 0 0 0 0 1 0 0 0],[0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.2],1029,8,dev
5257,possessing a tremendous diversity of caves and other landforms derived from the unusual geomorphological process of marine invaded tower karst the caves are of three main types remnants of phreatic caves old karstic foot caves and marine notch caves,39,[0 0 0 0 0 0 0 1 0 0 0],[0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.2],672,8,dev
2048,the unique early christian sepulchral art and architecture of the northern and western roman provinces is exceptionally well and fully illustrated by the sopianae cemetery at pecs . ,27,[0 0 0 1 0 0 0 0 0 0 0],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],853,4,dev
4178,"the atoll constitutes a refuge for over <NUM>  endemic species and subspecies including vertebrates , invertebrates and plants ",17,[0 0 0 0 0 0 0 0 0 1 0],[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],185,10,dev
4809,"the exceptional production of sculpted marble at aphrodisias blends local , greek , and roman traditions , themes and iconography",17,[0 1 0 0 0 0 0 0 0 0 0],[0.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],1519,2,dev
2724,"the strade nuove in genoa are an outstanding example of an urban ensemble consisting of aristocratic palaces of high architectural value , which illustrate the economy and politics of the mercantile city of genoa at the height of its power in the <NUM> th and <NUM> th centuries",45,[0 0 0 1 0 0 0 0 0 0 0],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],1211,4,dev
5087,"for many centuries there was intense seaborne trading activity between asia and africa , and this is illustrated in an exceptional manner by the architecture and urban structure of the stone town . ",31,[0 0 1 0 0 0 0 0 0 0 0],[0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],173,3,dev
1460,"the ensemble of the palace and park of versailles constitutes a unique artistic realisation , by virtue not only of its size but also of its quality and originality . ",28,[1 0 0 0 0 0 0 0 0 0 0],[1.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.2],83,1,dev
1668,st mary s cathedral and st michael s church of hildesheim and their artistic treasures afford better and more immediate overall understanding than any other decoration in romanesque churches in the christian west . ,31,[0 0 1 0 0 0 0 0 0 0 0],[1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],187,3,dev
2756,they include a multitude of harmonious built elements that bear witness to its history and its professional practices . ,18,[0 0 1 0 0 0 0 0 0 0 0],[0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.2],1390,3,dev
2000,"for more than a thousand years , mankind has accumulated , in this privileged site , the treasures of its collective memory manuscripts and books of the library and of its universal genius . ",30,[0 0 0 0 0 1 0 0 0 0 0],[1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],286,6,dev
4571,"the great mosque is a masterpiece of umayyad architecture , which together with other major monuments of different periods such as the citadel , the azem palace , madrasas , khans , public baths and private residences demonstrates this achievement . ",35,[1 0 0 0 0 0 0 0 0 0 0],[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],20,1,dev
4613,"the proto urban site of sarazm bears testimony , from the <NUM> th millennium bce , to trade and cultural interchanges between the pastoral nomads of the mountains of central asia and the agrarian peoples of transoxiane",33,[0 1 0 0 0 0 0 0 0 0 0],[0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],1141,2,dev
404,"the natural habitats of the nominated area are diverse and include permanent and seasonal rivers and lagoons , permanent swamps , seasonal and occasionally flooded grasslands , riparian forest , dry deciduous woodlands , and island communities",32,[0 0 0 0 0 0 0 0 0 1 0],[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],1432,10,dev
384,the sculptured rock at samaipata is the dominant ceremonial feature of an urban settlement that represents the apogee of this form of prehispanic religious and political centre . ,27,[0 1 0 0 0 0 0 0 0 0 0],[0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],883,2,dev
5511,coastal wetlands are not always the richest sites in relation to faunal diversity however this is not the case for the wadden sea,23,[0 0 0 0 0 0 0 0 0 1 0],[0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  0.2],1314,10,dev
2152,"bhimbetka reflects a long interaction between people and the landscape , as demonstrated in the quantity and quality of its rock art . ",21,[0 0 1 0 0 0 0 0 0 0 0],[0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.2],925,3,dev
1633,they are home to over <NUM>  million birds of up to <NUM>  species,13,[0 0 0 0 0 0 0 0 0 1 0],[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],1603,10,dev
5158,"cahokia graphically demonstrates the existence of a pre urban society in which a powerful political and economic hierarchy was responsible for the organization of labor , communal agriculture , and trade",28,[0 0 0 1 0 0 0 0 0 0 0],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],198,4,dev
4784,"bursa is directly associated with important historical events , myths , ideas and traditions from the early ottoman period",17,[0 0 0 0 0 1 0 0 0 0 0],[1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],1452,6,dev
3925,"the global prehistoric technological and social phenomenon that resulted in the appearance in the <NUM> nd and <NUM> rd millennia bce of funerary and ritual monuments constructed of large stones the megalithic culture is nowhere more vividly illustrated than in the dolmen cemeteries of gochang , hwasun , and ganghwa . ",46,[0 0 1 0 0 0 0 0 0 0 0],[0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],977,3,dev
